UID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,Temp_diff,Power_proxy,Tool_wear_norm,FailureMode
1693,L,298.2,307.8,1521,42.9,21.2,0,0,0,0,0,0,9.600000000000023,6833.058269337406,0.09217391304347826,NORMAL
1694,L,302.2,311.4,1449,46.5,24.0,1,0,1,0,0,0,9.199999999999989,7055.860020329997,0.10434782608695652,HDF
1695,L,303.5,311.6,1465,48.7,26.8,0,0,0,0,0,0,8.100000000000023,7471.283288889686,0.11652173913043479,NORMAL
1696,L,300.6,310.7,1543,39.6,28.8,0,0,0,0,0,0,10.099999999999966,6398.670253125547,0.12521739130434784,NORMAL
1697,L,299.7,309.3,1420,44.1,30.8,0,0,0,0,0,0,9.600000000000023,6557.760505103334,0.13391304347826088,NORMAL
1698,L,297.8,307.4,1355,45.8,33.6,0,0,0,0,0,0,9.599999999999966,6498.803282970966,0.14608695652173914,NORMAL
1699,L,299.7,311.1,1650,32.4,35.6,0,0,0,0,0,0,11.400000000000034,5598.318108697012,0.1547826086956522,NORMAL
1700,L,302.7,312.4,1423,51.9,38.4,0,0,0,0,0,0,9.699999999999989,7733.941378680817,0.16695652173913042,NORMAL
1701,L,302.2,310.9,1531,37.5,40.4,0,0,0,0,0,0,8.699999999999989,6012.222940807467,0.17565217391304347,NORMAL
1702,L,299.6,310.1,2057,20.4,43.2,0,0,0,0,0,0,10.5,4394.334140135259,0.18782608695652173,NORMAL
1703,L,301.0,311.3,1342,50.9,46.0,0,0,0,0,0,0,10.300000000000011,7153.176088762695,0.19999999999999996,NORMAL
1704,L,300.7,312.3,1898,24.0,48.8,0,0,0,0,0,0,11.600000000000023,4770.194285210741,0.2121739130434782,NORMAL
1705,L,300.2,311.5,1383,42.1,50.8,0,0,0,0,0,0,11.300000000000011,6097.234438013607,0.22086956521739126,NORMAL
1706,L,301.8,310.7,1523,43.3,52.8,0,0,0,0,0,0,8.899999999999977,6905.838499145571,0.2295652173913043,NORMAL
1707,L,296.3,307.4,1648,34.0,54.8,0,0,0,0,0,0,11.099999999999966,5867.657318864775,0.23826086956521736,NORMAL
1708,L,298.7,308.4,1373,46.9,57.6,0,0,0,0,0,0,9.699999999999989,6743.292495248836,0.2504347826086956,NORMAL
1709,L,300.0,310.1,1465,40.9,59.6,0,0,0,0,0,0,10.100000000000023,6274.650647137334,0.25913043478260867,NORMAL
1710,L,298.9,309.9,1592,32.0,61.6,0,0,0,0,0,0,11.0,5334.8432048159475,0.26782608695652166,NORMAL
1711,L,299.1,310.5,1496,35.2,63.6,1,0,0,0,0,1,11.399999999999977,5514.458528797189,0.2765217391304347,RNF
1712,L,299.1,308.3,1426,40.1,65.6,1,0,1,0,0,0,9.199999999999989,5988.147869105456,0.2852173913043478,HDF
1713,L,296.9,308.1,1741,28.8,67.6,0,0,0,0,0,0,11.200000000000045,5250.732297503838,0.29391304347826086,NORMAL
1714,L,297.7,309.1,1477,38.3,69.6,0,0,0,0,0,0,11.400000000000034,5923.902299339545,0.3026086956521739,NORMAL
1715,L,299.0,310.2,1477,37.9,71.6,0,0,0,0,0,0,11.199999999999989,5862.03386801485,0.31130434782608696,NORMAL
1716,L,302.7,310.5,1511,37.7,73.6,0,0,0,0,0,0,7.800000000000011,5965.329434464883,0.31999999999999995,NORMAL
1717,L,300.0,311.2,1418,47.3,76.4,0,0,0,0,0,0,11.199999999999989,7023.700583532749,0.3321739130434782,NORMAL
1718,L,296.6,307.5,1557,35.1,78.4,0,0,0,0,0,0,10.899999999999977,5723.00792111799,0.34086956521739126,NORMAL
1719,L,300.7,311.2,1457,51.4,81.2,0,0,0,0,0,0,10.5,7842.441516960296,0.3530434782608695,NORMAL
1720,L,299.9,309.2,1333,50.8,84.0,1,0,1,0,0,0,9.300000000000011,7091.244825584929,0.36521739130434777,HDF
1721,L,303.7,312.8,1543,38.3,86.0,0,0,0,0,0,0,9.100000000000023,6188.61289633102,0.3739130434782608,NORMAL
1722,L,298.8,308.8,1555,40.6,88.0,0,0,0,0,0,0,10.0,6611.272299969481,0.38260869565217387,NORMAL
1723,L,297.4,308.4,1343,40.0,90.0,0,0,0,0,0,0,11.0,5625.545245028123,0.3913043478260869,NORMAL
1724,L,301.2,310.3,1499,38.1,92.0,0,0,0,0,0,0,9.100000000000023,5980.744182418497,0.3999999999999999,NORMAL
1725,L,300.1,309.2,1421,42.5,94.0,1,0,1,0,0,0,9.099999999999966,6324.287811064053,0.40869565217391296,HDF
1726,L,300.7,310.9,1521,39.4,96.0,0,0,0,0,0,0,10.199999999999989,6275.582652957898,0.417391304347826,NORMAL
1727,L,298.7,309.6,1516,38.5,98.0,0,0,0,0,0,0,10.900000000000034,6112.073227314062,0.42608695652173906,NORMAL
1728,L,302.3,311.8,1281,51.7,100.8,0,0,0,0,0,0,9.5,6935.348526138292,0.4382608695652173,NORMAL
1729,L,297.2,308.3,1796,23.8,102.8,0,0,0,0,0,0,11.100000000000023,4476.224988638834,0.44695652173913036,NORMAL
1730,L,302.2,311.1,1418,47.0,105.6,1,0,1,0,0,0,8.900000000000034,6979.152799704846,0.4591304347826086,HDF
1731,L,297.6,308.3,1623,36.9,107.6,0,0,0,0,0,0,10.699999999999989,6271.529998434768,0.46782608695652167,NORMAL
1732,L,300.9,311.0,1438,49.0,110.4,0,0,0,0,0,0,10.100000000000023,7378.7633852414665,0.4799999999999999,NORMAL
1733,L,299.2,308.5,1370,52.4,113.2,1,0,1,0,0,0,9.300000000000011,7517.621780530135,0.49217391304347813,HDF
1734,L,297.4,308.3,1336,53.7,116.0,0,0,0,0,0,0,10.900000000000034,7512.930335500777,0.5043478260869564,NORMAL
1735,L,298.1,308.0,1426,46.0,118.8,0,0,0,0,0,0,9.899999999999977,6869.197056829202,0.5165217391304346,NORMAL
1736,L,303.0,311.2,1800,23.7,120.8,0,0,0,0,0,0,8.199999999999989,4467.344753404685,0.5252173913043476,NORMAL
1737,L,301.0,312.2,1510,39.9,122.8,0,0,0,0,0,0,11.199999999999989,6309.260526204381,0.5339130434782607,NORMAL
1738,L,297.9,308.5,1519,34.3,124.8,0,0,0,0,0,0,10.600000000000023,5456.077265317977,0.5426086956521737,NORMAL
1739,L,298.4,308.2,1618,33.0,126.8,0,0,0,0,0,0,9.800000000000011,5591.406604859114,0.5513043478260868,NORMAL
1740,L,298.2,308.2,1446,38.2,128.8,0,0,0,0,0,0,10.0,5784.426057495672,0.5599999999999998,NORMAL
1741,L,298.1,308.0,1704,30.9,130.8,0,0,0,0,0,0,9.899999999999977,5513.872098168518,0.5686956521739128,NORMAL
1742,L,298.9,310.1,2109,18.0,133.6,1,0,0,1,0,0,11.200000000000045,3975.3713438525247,0.5808695652173912,PWF
1743,L,297.7,307.6,1844,21.9,136.4,0,0,0,0,0,0,9.900000000000034,4228.960702850291,0.5930434782608694,NORMAL
1744,L,297.3,308.0,1447,49.0,139.2,0,0,0,0,0,0,10.699999999999989,7424.944797249236,0.6052173913043478,NORMAL
1745,L,297.4,308.5,1399,61.5,142.0,1,0,0,1,0,0,11.100000000000023,9009.930650862849,0.6173913043478261,PWF
1746,L,301.8,311.3,1551,35.8,144.0,0,0,0,0,0,0,9.5,5814.648178823205,0.6260869565217392,NORMAL
1747,L,298.7,308.5,1444,54.2,146.8,0,0,0,0,0,0,9.800000000000011,8195.870690489148,0.6382608695652174,NORMAL
1748,L,300.3,311.5,1466,46.2,149.6,0,0,0,0,0,0,11.199999999999989,7092.585238450461,0.6504347826086958,NORMAL
1749,L,299.3,309.1,1634,36.8,151.6,0,0,0,0,0,0,9.800000000000011,6296.924539051285,0.6591304347826088,NORMAL
1750,L,302.7,312.4,1453,47.3,154.4,0,0,0,0,0,0,9.699999999999989,7197.064138133344,0.6713043478260871,NORMAL
1751,L,302.3,310.9,1529,33.4,156.4,0,0,0,0,0,0,8.599999999999966,5347.891286303857,0.6800000000000002,NORMAL
1752,L,301.3,310.8,1719,29.5,158.4,0,0,0,0,0,0,9.5,5310.3911419955075,0.6886956521739132,NORMAL
1753,L,300.0,311.2,1629,31.7,160.4,0,0,0,0,0,0,11.199999999999989,5407.654850550646,0.6973913043478263,NORMAL
1754,L,297.6,309.1,1394,50.0,163.2,0,0,0,0,0,0,11.5,7298.966931840286,0.7095652173913045,NORMAL
1755,L,299.0,310.1,1618,29.2,165.2,0,0,0,0,0,0,11.100000000000023,4947.547662481397,0.7182608695652176,NORMAL
1756,L,297.8,307.6,1607,30.3,167.2,1,0,0,0,0,1,9.800000000000011,5099.024788261986,0.7269565217391306,RNF
1757,L,300.9,310.9,1497,43.2,169.2,0,0,0,0,0,0,10.0,6772.268451490445,0.7356521739130437,NORMAL
1758,L,299.9,310.2,1288,69.6,172.0,1,0,0,1,1,0,10.300000000000011,9387.581503750875,0.747826086956522,PWF+OSF
1759,L,301.9,310.8,1906,21.7,174.8,0,0,0,0,0,0,8.900000000000034,4331.230015700153,0.7600000000000003,NORMAL
1760,L,301.0,311.2,1363,46.3,177.6,0,0,0,0,0,0,10.199999999999989,6608.539114360857,0.7721739130434786,NORMAL
1761,L,300.6,310.1,1337,45.8,180.4,0,0,0,0,0,0,9.5,6412.472316850317,0.784347826086957,NORMAL
1762,L,298.2,307.8,1439,41.6,182.4,0,0,0,0,0,0,9.600000000000023,6268.775868875121,0.79304347826087,NORMAL
1763,L,300.6,310.6,1508,34.8,184.4,0,0,0,0,0,0,10.0,5495.525197071553,0.801739130434783,NORMAL
1764,L,299.1,310.5,1532,36.6,186.4,0,0,0,0,0,0,11.399999999999977,5871.762333265467,0.8104347826086961,NORMAL
1765,L,298.7,309.8,1469,38.4,188.4,0,0,0,0,0,0,11.100000000000023,5907.199498397959,0.819130434782609,NORMAL
1766,L,296.9,308.1,1435,45.3,191.2,0,0,0,0,0,0,11.200000000000045,6807.360041431043,0.8313043478260874,NORMAL
1767,L,303.5,311.6,1361,46.5,194.0,1,0,1,0,0,0,8.100000000000023,6627.346782380349,0.8434782608695657,HDF
1768,L,298.9,309.9,1404,39.8,196.0,0,0,0,0,0,0,11.0,5851.656140282492,0.8521739130434788,NORMAL
1769,L,299.6,311.0,1554,36.3,198.0,0,0,0,0,0,0,11.399999999999977,5907.26233025103,0.8608695652173918,NORMAL
1770,L,297.8,308.7,1404,44.2,200.0,0,0,0,0,0,0,10.899999999999977,6498.572899509703,0.8695652173913049,NORMAL
1771,L,296.5,307.4,1292,52.5,202.8,1,0,0,0,1,0,10.899999999999977,7103.140989766522,0.8817391304347831,OSF
1772,L,301.9,310.8,1525,43.2,204.8,0,0,0,0,0,0,8.900000000000034,6898.937467283186,0.8904347826086962,NORMAL
1773,L,297.4,308.4,1525,38.7,206.8,0,0,0,0,0,0,11.0,6180.298147774522,0.8991304347826092,NORMAL
1774,L,298.8,309.9,1441,41.6,208.8,0,0,0,0,0,0,11.099999999999966,6277.488552501078,0.9078260869565223,NORMAL
1775,L,300.5,309.5,1653,27.6,210.8,0,0,0,0,0,0,9.0,4777.608443873214,0.9165217391304353,NORMAL
1776,L,301.6,310.6,1222,70.0,213.6,1,0,1,1,1,0,9.0,8957.727852935697,0.9286956521739136,HDF+PWF+OSF
1777,L,298.3,308.3,1452,45.5,216.4,0,0,0,0,0,0,10.0,6918.415341735443,0.940869565217392,NORMAL
1778,L,301.8,310.3,1482,41.4,218.4,0,0,0,0,0,0,8.5,6425.059631415702,0.949565217391305,NORMAL
1779,L,297.6,309.5,1569,36.2,220.4,0,0,0,0,0,0,11.899999999999977,5947.851707335412,0.958260869565218,NORMAL
1780,L,295.8,306.5,1358,49.2,223.2,1,0,0,0,1,0,10.699999999999989,6996.703830662901,0.9704347826086963,OSF
1781,L,297.3,308.3,1411,43.2,225.2,0,0,0,0,0,0,11.0,6383.213617269886,0.9791304347826094,NORMAL
1782,L,301.3,310.5,1390,45.8,226.0,1,1,1,0,1,0,9.199999999999989,6666.669050427779,0.9826086956521739,TWF+HDF+OSF
1783,L,297.9,308.5,1683,28.5,2.0,0,0,0,0,0,0,10.600000000000023,5022.935414192041,0.008695652173913044,NORMAL
1784,L,300.9,312.1,1423,40.2,4.0,0,0,0,0,0,0,11.200000000000045,5990.451703718089,0.017391304347826087,NORMAL
1785,L,299.2,308.5,1438,46.6,6.8,1,0,1,0,0,0,9.300000000000011,7017.354566372497,0.029565217391304348,HDF
1786,L,298.1,308.0,1652,28.5,8.8,0,0,0,0,0,0,9.899999999999977,4930.415510543821,0.0382608695652174,NORMAL
1787,L,298.1,308.1,1791,27.3,10.8,0,0,0,0,0,0,10.0,5120.199122747181,0.04695652173913044,NORMAL
1788,L,298.9,310.2,1705,32.5,12.8,0,0,0,0,0,0,11.300000000000011,5802.783430568147,0.05565217391304348,NORMAL
1789,L,298.1,308.3,1301,56.0,15.6,0,0,0,0,0,0,10.199999999999989,7629.462478997933,0.06782608695652174,NORMAL
1790,L,302.7,312.0,1828,24.0,18.4,0,0,0,0,0,0,9.300000000000011,4594.2650966097135,0.08000000000000002,NORMAL
1791,L,297.2,308.3,1569,31.2,20.4,0,0,0,0,0,0,11.100000000000023,5126.325228421681,0.08869565217391305,NORMAL
1792,L,298.8,309.7,1450,43.1,22.4,0,0,0,0,0,0,10.899999999999977,6544.4610962031375,0.0973913043478261,NORMAL
1793,L,298.4,308.2,1364,45.9,25.2,1,0,0,0,0,1,9.800000000000011,6556.25254062961,0.10956521739130436,RNF
1794,L,297.4,308.4,1378,39.9,27.2,0,0,0,0,0,0,11.0,5757.722519940157,0.1182608695652174,NORMAL
1795,L,303.2,311.4,1610,35.5,29.2,0,0,0,0,0,0,8.199999999999989,5985.257603864154,0.12695652173913044,NORMAL
1796,L,302.5,312.0,1574,33.8,31.2,0,0,0,0,0,0,9.5,5571.216636072043,0.1356521739130435,NORMAL
1797,L,300.6,311.5,1459,47.0,34.0,0,0,0,0,0,0,10.899999999999977,7180.947767820429,0.14782608695652175,NORMAL
1798,L,303.0,311.2,1641,32.6,36.0,0,0,0,0,0,0,8.199999999999989,5602.150851734391,0.1565217391304348,NORMAL
1799,L,298.8,309.3,1450,44.8,38.0,0,0,0,0,0,0,10.5,6802.595292573099,0.16521739130434782,NORMAL
1800,L,300.5,310.5,1646,34.5,40.0,0,0,0,0,0,0,10.0,5946.72073398012,0.17391304347826086,NORMAL
1801,L,304.2,313.4,1639,32.7,42.0,0,0,0,0,0,0,9.199999999999989,5612.486691564703,0.1826086956521739,NORMAL
1802,L,298.1,309.4,1397,48.2,44.8,0,0,0,0,0,0,11.299999999999955,7051.346598884338,0.19478260869565217,NORMAL
1803,L,299.8,309.2,1760,25.9,46.8,0,0,0,0,0,0,9.399999999999977,4773.545317374571,0.2034782608695652,NORMAL
1804,L,298.6,309.5,1450,44.2,48.8,0,0,0,0,0,0,10.899999999999977,6711.489105618995,0.21217391304347824,NORMAL
1805,L,297.6,309.0,1487,45.4,51.6,0,0,0,0,0,0,11.399999999999977,7069.609724177208,0.2243478260869565,NORMAL
1806,L,298.6,309.8,1704,28.3,53.6,0,0,0,0,0,0,11.199999999999989,5049.921695086377,0.23304347826086955,NORMAL
1807,L,301.2,310.6,1389,45.3,56.4,1,0,1,0,0,0,9.400000000000034,6589.145015712695,0.24521739130434778,HDF
1808,L,301.0,310.9,1679,29.8,58.4,0,0,0,0,0,0,9.899999999999977,5239.569171608081,0.2539130434782608,NORMAL
1809,L,301.0,311.2,1412,42.1,60.4,0,0,0,0,0,0,10.199999999999989,6225.086787039199,0.2626086956521739,NORMAL
1810,L,297.1,308.7,1474,42.3,62.4,0,0,0,0,0,0,11.599999999999966,6529.297675661811,0.2713043478260869,NORMAL
1811,L,300.4,309.6,1356,45.9,65.2,1,0,1,0,0,0,9.200000000000045,6517.79944654967,0.2834782608695652,HDF
1812,L,302.8,312.4,1590,34.4,67.2,0,0,0,0,0,0,9.599999999999966,5727.75172602491,0.29217391304347823,NORMAL
1813,L,298.9,308.7,1438,51.7,70.0,0,0,0,0,0,0,9.800000000000011,7785.348306469058,0.3043478260869565,NORMAL
1814,L,301.7,310.6,1513,41.1,72.0,0,0,0,0,0,0,8.900000000000034,6511.924668287459,0.3130434782608695,NORMAL
1815,L,298.7,309.9,1404,47.1,74.8,0,0,0,0,0,0,11.199999999999989,6924.94985445491,0.32521739130434774,NORMAL
1816,L,299.1,310.5,1389,61.4,77.6,1,0,0,1,0,0,11.399999999999977,8930.982427478135,0.337391304347826,PWF
1817,L,300.1,311.3,2579,12.5,80.4,1,0,0,1,0,0,11.199999999999989,3375.9031056700314,0.34956521739130425,PWF
1818,L,300.0,310.2,1675,29.7,82.4,0,0,0,0,0,0,10.199999999999989,5209.546017815274,0.3582608695652173,NORMAL
1819,L,301.8,310.7,1551,37.7,84.4,0,0,0,0,0,0,8.899999999999977,6123.2468251853315,0.36695652173913035,NORMAL
1820,L,301.2,311.0,1567,35.1,86.4,0,0,0,0,0,0,9.800000000000011,5759.764555164991,0.3756521739130434,NORMAL
1821,L,298.4,309.3,1806,27.6,89.2,0,0,0,0,0,0,10.900000000000034,5219.8190257925135,0.38782608695652165,NORMAL
1822,L,298.2,307.8,1627,31.5,91.2,0,0,0,0,0,0,9.600000000000023,5366.939809760123,0.39652173913043465,NORMAL
1823,L,303.6,311.7,1546,38.5,93.2,0,0,0,0,0,0,8.099999999999966,6233.024544477268,0.4052173913043477,NORMAL
1824,L,297.8,308.8,1548,36.9,95.2,0,0,0,0,0,0,11.0,5981.71807614111,0.41391304347826074,NORMAL
1825,L,300.5,311.4,1709,32.3,97.2,0,0,0,0,0,0,10.899999999999977,5780.603786433802,0.4226086956521738,NORMAL
1826,L,300.6,309.5,2025,21.4,100.0,0,0,0,0,0,0,8.899999999999977,4538.030588110456,0.43478260869565205,NORMAL
1827,L,297.3,308.3,1396,45.9,102.8,0,0,0,0,0,0,11.0,6710.064916949367,0.4469565217391303,NORMAL
1828,L,300.7,309.5,1692,30.3,104.8,0,0,0,0,0,0,8.800000000000011,5368.730517572669,0.45565217391304336,NORMAL
1829,L,301.8,310.3,1341,50.5,107.6,1,0,1,0,0,0,8.5,7091.67417658092,0.4678260869565216,HDF
1830,L,302.5,310.2,1586,32.2,109.6,0,0,0,0,0,0,7.699999999999989,5347.954118156929,0.4765217391304346,NORMAL
1831,L,300.3,311.5,1378,47.5,112.4,0,0,0,0,0,0,11.199999999999989,6854.43157135733,0.48869565217391286,NORMAL
1832,L,304.0,313.0,1541,45.9,115.2,1,0,0,0,0,1,9.0,7407.027247148262,0.5008695652173911,RNF
1833,L,298.6,310.0,1517,41.2,117.2,0,0,0,0,0,0,11.399999999999977,6545.026582880784,0.5095652173913042,NORMAL
1834,L,299.3,309.0,1516,38.7,119.2,0,0,0,0,0,0,9.699999999999989,6143.824257066343,0.5182608695652172,NORMAL
1835,L,302.0,310.9,1446,44.0,121.2,1,0,1,0,0,0,8.899999999999977,6662.689699733233,0.5269565217391302,HDF
1836,L,302.3,311.4,1504,38.7,123.2,0,0,0,0,0,0,9.099999999999966,6095.1924027887735,0.5356521739130433,NORMAL
1837,L,298.3,308.3,1432,46.9,126.0,0,0,0,0,0,0,10.0,7033.062529640445,0.5478260869565216,NORMAL
1838,L,300.0,309.6,1571,33.1,128.0,0,0,0,0,0,0,9.600000000000023,5445.437738197819,0.5565217391304346,NORMAL
1839,L,297.4,308.4,1603,34.6,130.0,0,0,0,0,0,0,11.0,5808.155554005786,0.5652173913043476,NORMAL
1840,L,303.0,311.2,1374,48.2,132.8,1,0,1,0,0,0,8.199999999999989,6935.254278358685,0.5773913043478259,HDF
1841,L,295.8,306.4,1325,56.2,135.6,0,0,0,0,0,0,10.599999999999966,7797.956564985466,0.5895652173913042,NORMAL
1842,L,298.0,308.0,1401,54.7,138.4,0,0,0,0,0,0,10.0,8025.16701766859,0.6017391304347826,NORMAL
1843,L,303.3,311.4,1511,43.4,140.4,0,0,0,0,0,0,8.099999999999966,6867.249269383977,0.6104347826086955,NORMAL
1844,L,300.1,311.5,1499,43.4,142.4,0,0,0,0,0,0,11.399999999999977,6812.711220917658,0.6191304347826087,NORMAL
1845,L,302.5,311.9,1437,46.7,145.2,1,0,1,0,0,0,9.399999999999977,7027.522854594617,0.6313043478260869,HDF
1846,L,300.5,311.5,1651,36.9,147.2,0,0,0,0,0,0,11.0,6379.7264494244,0.6399999999999999,NORMAL
1847,L,298.2,308.4,1379,43.1,149.2,0,0,0,0,0,0,10.199999999999989,6224.008173561467,0.648695652173913,NORMAL
1848,L,297.4,308.3,1704,27.3,151.2,0,0,0,0,0,0,10.900000000000034,4871.479232362477,0.657391304347826,NORMAL
1849,L,300.9,310.4,1427,47.0,154.0,0,0,0,0,0,0,9.5,7023.4492561204615,0.6695652173913044,NORMAL
1850,L,301.9,310.3,1398,44.0,156.0,1,0,1,0,0,0,8.400000000000034,6441.5215769205115,0.6782608695652174,HDF
1851,L,298.1,308.1,1616,32.8,158.0,1,0,0,0,0,1,10.0,5550.649676166541,0.6869565217391305,RNF
1852,L,299.3,308.6,1314,48.2,160.8,1,0,1,0,0,0,9.300000000000011,6632.404746552628,0.6991304347826087,HDF
1853,L,295.5,306.2,1448,48.9,163.6,0,0,0,0,0,0,10.699999999999989,7414.912644708774,0.7113043478260871,NORMAL
1854,L,297.3,308.4,1469,46.7,166.4,0,0,0,0,0,0,11.099999999999966,7184.016056645436,0.7234782608695653,NORMAL
1855,L,298.3,308.0,1442,47.3,169.2,0,0,0,0,0,0,9.699999999999989,7142.578449544586,0.7356521739130437,NORMAL
1856,L,299.1,308.4,1693,31.6,171.2,0,0,0,0,0,0,9.299999999999955,5602.381235195654,0.7443478260869567,NORMAL
1857,L,301.1,312.3,1464,35.3,173.2,0,0,0,0,0,0,11.199999999999989,5411.83316877992,0.7530434782608698,NORMAL
1858,L,300.1,311.3,1305,64.7,176.0,1,0,0,1,1,0,11.199999999999989,8841.855443895793,0.7652173913043481,PWF+OSF
1859,L,301.9,311.2,1369,49.8,178.8,1,0,1,0,0,0,9.300000000000011,7139.394968988948,0.7773913043478263,HDF
1860,L,298.2,308.9,1336,45.0,180.0,1,1,0,0,0,0,10.699999999999989,6295.751677793946,0.782608695652174,TWF
1861,L,301.7,310.2,1486,43.0,2.0,0,0,0,0,0,0,8.5,6691.38291263602,0.008695652173913044,NORMAL
1862,L,302.3,311.2,1549,40.6,4.0,0,0,0,0,0,0,8.899999999999977,6585.7625676223315,0.017391304347826087,NORMAL
1863,L,301.2,310.9,1416,53.3,6.8,0,0,0,0,0,0,9.699999999999989,7903.493134195059,0.029565217391304348,NORMAL
1864,L,302.0,310.8,1948,19.7,9.6,0,0,0,0,0,0,8.800000000000011,4018.683434570015,0.041739130434782605,NORMAL
1865,L,298.2,307.8,1749,26.1,11.6,0,0,0,0,0,0,9.600000000000023,4780.341629481837,0.050434782608695654,NORMAL
1866,L,301.2,310.6,1409,50.9,14.4,1,0,1,0,0,0,9.400000000000034,7510.301869647271,0.0626086956521739,HDF
1867,L,297.2,308.7,1509,39.3,16.4,0,0,0,0,0,0,11.5,6210.2689416897665,0.07130434782608695,NORMAL
1868,L,302.2,310.8,1438,41.4,18.4,1,0,1,0,0,0,8.600000000000023,6234.3021254897285,0.07999999999999999,HDF
1869,L,302.2,311.2,1451,41.8,20.4,0,0,0,0,0,0,9.0,6351.44164356658,0.08869565217391304,NORMAL
1870,L,297.4,308.4,1580,41.2,22.4,0,0,0,0,0,0,11.0,6816.837179269372,0.09739130434782609,NORMAL
1871,L,300.7,310.9,1356,65.3,25.2,1,0,0,1,0,0,10.199999999999989,9272.599212629488,0.10956521739130434,PWF
1872,L,298.8,308.7,1450,43.4,27.2,0,0,0,0,0,0,9.899999999999977,6590.01418968019,0.11826086956521739,NORMAL
1873,L,300.2,309.6,1359,51.5,30.0,1,0,1,0,0,0,9.400000000000034,7329.178581192307,0.13043478260869565,HDF
1874,L,297.8,308.8,1559,35.2,32.0,0,0,0,0,0,0,11.0,5746.685057750546,0.1391304347826087,NORMAL
1875,L,299.4,309.1,1207,66.5,34.8,0,0,0,0,0,0,9.700000000000045,8405.383504557052,0.15130434782608695,NORMAL
1876,L,300.6,309.6,1426,53.6,37.6,1,0,1,0,0,0,9.0,8004.107874914027,0.16347826086956518,HDF
1877,L,301.7,310.6,1660,28.7,39.6,0,0,0,0,0,0,8.900000000000034,4989.05857341083,0.17217391304347823,NORMAL
1878,L,297.6,308.4,1517,34.2,41.6,0,0,0,0,0,0,10.799999999999955,5433.007503265117,0.18086956521739128,NORMAL
1879,L,298.7,310.1,1433,54.6,44.4,0,0,0,0,0,0,11.400000000000034,8193.462136121396,0.19304347826086954,NORMAL
1880,L,297.4,308.1,1348,57.4,47.2,0,0,0,0,0,0,10.700000000000045,8102.711996334699,0.20521739130434777,NORMAL
1881,L,300.0,310.2,1486,36.4,49.2,0,0,0,0,0,0,10.199999999999989,5664.333442324444,0.21391304347826082,NORMAL
1882,L,302.5,310.3,1688,31.6,51.2,0,0,0,0,0,0,7.800000000000011,5585.835513886748,0.22260869565217387,NORMAL
1883,L,301.9,310.8,1735,31.5,53.2,0,0,0,0,0,0,8.900000000000034,5723.196416677206,0.23130434782608691,NORMAL
1884,L,303.5,312.9,1332,52.9,56.0,1,0,1,0,0,0,9.399999999999977,7378.847161045562,0.24347826086956514,HDF
1885,L,302.8,312.5,1694,28.4,58.0,0,0,0,0,0,0,9.699999999999989,5038.025530904783,0.2521739130434782,NORMAL
1886,L,300.5,311.4,1445,41.5,60.0,0,0,0,0,0,0,10.899999999999977,6279.781915138196,0.26086956521739124,NORMAL
1887,L,300.2,311.6,1446,47.3,62.8,0,0,0,0,0,0,11.400000000000034,7162.391427213225,0.2730434782608695,NORMAL
1888,L,298.4,309.3,1716,28.4,64.8,0,0,0,0,0,0,10.900000000000034,5103.454433903547,0.28173913043478255,NORMAL
1889,L,303.3,311.5,1412,55.6,67.6,1,0,1,0,0,0,8.199999999999989,8221.254759130154,0.2939130434782608,HDF
1890,L,301.0,312.2,1602,35.9,69.6,0,0,0,0,0,0,11.199999999999989,6022.621612490849,0.30260869565217385,NORMAL
1891,L,301.9,310.3,1972,21.3,72.4,0,0,0,0,0,0,8.400000000000034,4398.606706144142,0.31478260869565206,NORMAL
1892,L,302.6,311.9,1354,48.0,75.2,1,0,1,0,0,0,9.299999999999955,6805.946324736928,0.3269565217391303,HDF
1893,L,303.4,312.3,1680,30.6,77.2,0,0,0,0,0,0,8.900000000000034,5383.43317119147,0.33565217391304336,NORMAL
1894,L,299.0,310.2,1494,40.6,79.2,0,0,0,0,0,0,11.199999999999989,6351.923354440131,0.3443478260869564,NORMAL
1895,L,302.6,310.4,1359,57.2,82.0,1,0,1,0,0,0,7.7999999999999545,8140.369220275728,0.35652173913043467,HDF
1896,L,299.1,308.4,1426,47.9,84.8,1,0,1,0,0,0,9.299999999999955,7152.924761350408,0.3686956521739129,HDF
1897,L,298.3,308.5,1606,33.6,86.8,0,0,0,0,0,0,10.199999999999989,5650.845537865033,0.377391304347826,NORMAL
1898,L,300.6,310.6,1454,39.7,88.8,0,0,0,0,0,0,10.0,6044.822200576217,0.386086956521739,NORMAL
1899,L,300.7,312.3,1420,53.8,91.6,0,0,0,0,0,0,11.600000000000023,8000.170412121527,0.3982608695652172,NORMAL
1900,L,298.2,307.9,1313,67.3,94.4,1,0,0,1,0,0,9.699999999999989,9253.550689173224,0.4104347826086955,PWF
1901,L,295.8,306.4,1339,53.2,97.2,0,0,0,0,0,0,10.599999999999966,7459.690811997941,0.42260869565217374,NORMAL
1902,L,298.3,308.2,1663,28.4,99.2,0,0,0,0,0,0,9.899999999999977,4945.830258497435,0.4313043478260868,NORMAL
